ID,sku,name,price
862,SAMG530F02,For Samsung G530F Galaxy Grand Prime Touchscreen Gray,17
861,SAMG530F04,For Samsung G530F Galaxy Grand Prime Earpiece,8
860,SAMG530F05,For Samsung G530F Galaxy Grand Prime Home Button,3
859,SAMG530F06,For Samsung G530F Galaxy Grand Prime Audio Flex,8
858,SAMG530F07,For Samsung G530F Galaxy Grand Prime Speaker,8
857,SAMG530F08,For Samsung G530F Galaxy Grand Prime Back Camera,28
856,SAMG530F09,For Samsung G530F Galaxy Grand Prime Front Camera,10
855,SAMG530F10,For Samsung G530F Galaxy Grand Prime Vibrator,3
854,SAMG900F04,For Samsung SM-G900F S5 camera lens kit black,1.5
853,SAMG900F06,For Samsung SM-G900F S5 Camera Lens Kit Gold,2
852,SAMG928F01,For Samsung SM-G929F S6 Edge plus Vibrator,3
851,SAMG928F02,For Samsung SM-G928F S6 Edge plus Antenna wifi,4.5
850,SAMG928F03,For Samsung SM-G928F S6 Edge plus Earpiece,3
849,SAMG928F04,For Samsung SM-G928F S6 Edge plus Speaker,4
848,SAMG928F05,For Samsung SM-G925F S6 Edge plus Chrge flex,33
846,SAMG928F06,For Samsung SM-G928F S6 edge plus NFC,10
845,SAMG928F08,For Samsung SM-G928F S6 Edge plus Sim Card tray Black,2.5
844,SAMG928F09,For Samsung SM-G925F S6 Edge plus Fingerprint reader Black,28
843,SAMG928F10,For Samsung SM-G928F S6 Edge plus Microphone flex,12
842,SAMG928F11,For Samsung SM-G928F S6 Edge plus Power Volume flex,6.5
841,SAMG928F12,For Samsung SM-G928F S6 Edge plus Back Camera,70
840,SAMG928F13,For Samsung SM-G928F S6 Edge plus Front Camera,6
839,SAMG928F16,For Samsung SM-G928F S6 Edge Plus Back Cover Silver,16
838,SAMG930F01,For Samsung SM-G930F S7 Audio Flex,4
837,SAMG930F06,For Samsung SM-G930F S7 Front Camera,5
836,SAMG930F07,For Samsung SM-G930F S7 Fingerprint Reader,55
835,SAMG930F09,For Samsung SM-G930F S7 Back Cover White,15
834,SAMG930F10,For Samsung SM-G930F S7 Sim Card Tray Gold,3
833,SAMG935F01,For Samsung SM-G935F S7 Edge Audio Flex,5
832,SAMG935F04,For Samsung SM-G935F S7 Edge Speaker,2.5
831,SAMG935F06,For Samsung SM-G935F S7 Edge Sim Card Tray Gold,1
830,SAMG935F08,For Samsung SM-G935F S7 Edge Earpiece,1
829,SAMJ100H01,For Samsung Galaxy SM-J100H Touchscreen Blue,22
828,SAMJ100H02,For Samsung Galaxy SM-J100H Touchscreen White,15
827,SAMJ100H03,For Samsung Galaxy SM-J100H Touchscreen Black,15
826,SAMJ100H05,For Samsung Galaxy SM-J100H Earpiece,2
825,SAMJ100H06,For Samsung Galaxy SM-J100H Speaker,4
824,SAMJ100H07,For Samsung Galaxy SM-J100H Back Camera,28
823,SAMJ100H08,For Samsung Galaxy SM-J100H Front Camera,12
822,6SP80,For iPhone 6S Plus Camera Lens Rose,0.8
821,6SP79,For iPhone 6S Plus Camera Lens Gold,0.8
820,6SP78,For iPhone 6S Plus Camera Lens Gray,0.8
819,6SP77,For iPhone 6S Plus Camera Lens White,0.8
818,6SP33,For iPhone 6S Plus Home Button Complete Rose Gold,7.5
817,6SP32,For iPhone 6S Plus Home Button Complete Gold,11
816,6SP31,For iPhone 6S Plus Home Button Complete Black,11
815,6SP29,For iPhone 6S Plus LCD/Housing Adhesive White ,5
814,6SP21,For iPhone 6S Plus Short Wifi Flex,1.5
813,6SP20,For iPhone 6S PLus Long Wifi Flex,6
812,6SP09,For iPhone 6S Plus LCD Black OEM,400
811,6SP04,For iPhone 6S Plus Home Button Complete White,7.5
810,6SP02,For iPhone 6S Plus LCD Display Original New White,1200
809,6S85,For iPhone 6S Backlight with Ribbon Cable,107
808,6S80,For iPhone 6S Camera Lens Rose,0.8
807,6S79,For iPhone 6S Camera Lens gold,0.8
806,6S78,For iPhone 6S Camera Lens White,0.8
805,6S77,For iPhone 6S Camera Lens Gray,0.8
804,6S19,For iPhone 6S Charge Flex White,32
803,6S17,For iPhone 6S Charge Flex Gray,16
802,6S16,For iPhone 6S Sim Card Tray Rose Gold,2
801,6S15,For iPhone 6S Sim Card Tray Gold,1.5
800,6S14,For iPhone 6S Sim Card Tray White,1.5
799,6S13,For iPhone 6S Sim Card Tray Gray,1.5
798,6S05,For iPhone 6S Power Volume Flex,15
797,SAMJ500F01,For Samsung Galaxy SM-J500F Touchscreen Black,16
796,6P20,For iPhone 6 Plus Test Flex,8
795,6P05,For iPhone 6 Plus Charge Flex Space Gray,25
794,SAMJ500F02,For Samsung Galaxy SM-J500F Touchscreen Gold,16
793,6G76,For iPhone 6/6 Plus/6S/6S Plus Button Screws Rose,0.15
792,SAMJ500F05,For Samsung Galaxy SM-J500F Earpiece,2
791,6G75,For iPhone 6/6 Plus/6S/6S Plus Button Screws Grey,0.15
790,6G74,For iPhone 6/6 Plus/6S/6S Plus Button Screws White,0.15
789,SAMJ500F07,For Samsung Galaxy SM-J500F Speaker,4
788,6G73,For iPhone 6/6 Plus/6S/6S Plus Button Screws Gold,0.15
787,SAMJ500F08,For Samsung Galaxy SM-J500F Back Camera,30
786,6G70,For iPhone 6 Camera Lens Gold,0.8
785,6G68A,For iPhone 6 Camera Lens Gray,0.5
784,SAMJ500F09,For Samsung Galaxy SM-J500F Front Camera,8
783,6G06,For iPhone 6 charge flex white,19
782,SAMN910F02,For Samsung SM-N910F Note 4 front camera,8
781,6G05,For iPhone 6 Charge Flex Gray,18
780,5SE03,For iPhone SE Power Flex Cable,12
779,SM85,For Samsung i9100 S2 charge connector board,7
778,5S101,For iPhone 5S/5C Battery Sticker,0.35
777,5S45,For iPhone 5S Sim Card Holder Gold,1.2
776,SM147,For Samsung i9505 S4 front camera,3
775,5S05,For iPhone 5S Charge & Audio Flex White,11
774,5S04,For iPhone 5S Charge & Audio Flex Black,13
773,SM169,For Samsung Galaxy Trend GT-S7560 LCD,35
772,5G81,For iPhone 5/5C/5S Button Screws Black,0.15
771,5G80,For iPhone 5/5C/5S Button Screws White,0.15
770,5G79,For iPhone 5/5C/5S Button Screws Gold,0.15
769,SM179,For Samsung Galaxy Note 3 N9005 Speaker,7
768,5G38,For iPhone 5 Upper & Lower Glass Complete White,6
767,5G37,For iPhone 5 Upper & Lower Glass Complete Black,5
766,5G19,For iPhone 5 Bottom Screw Black,0.2
765,5G-015,For iPhone 5 SIM Card Tray black,1.5
764,SM192,For Samsung Galaxy Trend S7560 Touch Black,15
763,SM193,For Samsung Galaxy Trend S7560 Touch White,15
762,5G14,For iPhone 5 Charge & Audio Flex Black,4
761,SM194,For Samsung Galaxy Trend S7560 Charge Connector,2
760,SM200,For Samsung Galaxy i9300 S3 Touch Black,4
759,SM201,For Samsung i9300 S3 touch white,4
758,5G004,For iPhone 5 WIFI Antenna Flex Cable,1.5
757,5C48,For iPhone 5C Sim Card Tray Green,1
756,5C47,For iPhone 5C Sim Card Tray Yellow,1
755,5C46,For iPhone 5C Sim Card Tray Red,1
754,5C45,For iPhone 5C Sim Card Tray White,1
753,5C44,For iPhone 5C Sim Card Tray Blue,1
752,SM204,For Samsung i9505 S4 touch blue,3.5
751,5C41,For iPhone 5C Bottom Screws,20
750,5C03,For iPhone 5C Premium,3.5
749,sm206,For Samsung Galaxy i9505 S4 Touch Black,3.5
748,4S07,For iPhone 4S Audio Flex White,5
747,4S06,For iPhone 4S Audio Flex Black,6
746,4S04,For iPhone 4S Charge connectoer Black,4
745,4GS07,For iPhone 4/4S Power On/OFF Contact Button,0.8
744,4G57,For iPhone 4 LCD White OEM,55
743,4G37,For iPhone 4 Test Flex,5
742,SM220,For Samsung Galaxy i9500 S4 Housing,7
741,SM230,For Samsung Galaxy Xcover 2 S7710 Touch,50
740,SM307,For Samsung Galaxy SM-G900 S5 Front Camera,4
739,SM324,For Samsung Galaxy S5 SM-G900 Front Housing Adhesive,2
738,SM357,For Samsung i9195 S4 mini front frame w.adhesive white,10.5
737,SM395,For Samsung Galaxy Note 4 N910F Charge Flex,20
736,SM551,For Samsung SM-G920F S6 touch gold,120
735,FM49,For Samsung Galaxy Note 2 N7105 LTE Charge Flex,10
734,FM42,For Samsung Galaxy Note 2 N7100 SIM Reader,4.5
733,FM41,For Samsung Galaxy Note 2 N7100 Charge Connector,6
732,FM37,For Samsung Galaxy Note 2 N7100 Back Camera,3
731,FM26,For Samsung i9300 S3 front camera - 1/9 mpix,2
730,BA126,For iPhone 5S Battery-3.8V 1560mAh,19
729,7P61,For iPhone 7 Plus LCD OEM (LG) black,340
728,SAG92005,For Samsung S6 Camera Front,5
727,SAG92006,For Samsung S6 Camera Back,12
726,7P60,For iPhone 7 Plus LCD Display OEM (LG) White,340
725,SAG92007,For Samsung S6 Charger & Audio Flex,15
724,SAG92012,For Samsung S6 Home Button Flex Bule,7
723,SAG92013,For Samsung SM-G920F S6 home button flex white,8
722,SAG92016,For Samsung S6 Sim Card Tray Blue,1
721,SAG92017,For Samsung S6 Sim Card Tray White,2
720,SAG92019,For Samsung S6 G920 Camera Frame Blue,1.5
719,SAG92020,For Samsung S6 G920 Camera Frame White,0.8
718,SAG92021,For Samsung S6 G920 Camera Frame Gold,2
717,SAG92025,For Samsung Galaxy S6 G920 Back Cover Black,4
716,SAG92026,For Samsung Galaxy S6 Back Cover White,10
715,SAG92027,For Samsung Galaxy S6 Back Cover Gold,12
714,SAG92028,For Samsung galaxy S6 back cover light blue,10
713,SAG92029,For Samsung S6 G920 Back Cover Dark Blue,10
712,SAG92030,For Samsung SM-G920F S6 LCD Original Assembly Gold,720
711,SAG92031,For Samsung SM-G920F S6 LCD Original Assembly White,720
710,SAG92032,For Samsung SM-G920F S6 LCD Original Assembly Blue,720
709,SAG92505,For Samsung SM-G925F S6 edge front camera,5
708,SAG92506,For Samsung S6 G925 Edge Camera Back,22
707,SAG92508,For Samsung SM-G925F S6 edge antenna module NFC,6
706,SAG92510,For Samsung S6 Edge G925 Earpice,10
705,7P24,For iPhone 7 Plus Charge Flex White,57
704,SAG92515,For Samsung S6 Edge Charge conectoer,26
703,SAG92518,For Samsung S6 Edge G925 Sim Card Tray Gold,1
702,SAG92519,For Samsung S6 G925 Edge Camera Frame Blue,2
701,SAG92520,For Samsung S6 G925 Edge Camera Frame White,1.5
700,7P22,For iPhone 7 Plus LCD Adhesive White,2.6
699,SAG92521,For Samsung S6 G925 Edge Camera Frame Gold,2
698,SAG92522,For Samsung SM-G925F S6 edge power on/off flex cable,25
697,7P21,For iPhone 7 Plus LCD Adhesive Black,2.4
696,7P20,For iPhone 7 Plus Battery Original New,68
695,SAG92525,For Samsung S6 Edge Back Cover Black,10
694,7P14,For iPhone 7 Plus Home Button Complete White,26
693,SAG92526,For Samsung Galaxy S6 Edge Back Cover White,10
692,7P13,For iPhone 7 Plus Home Button Complete Rose,17
691,SAG92527,For Samsung Galaxy S6 Edge Back Cover Original Gold,12
690,SAG92528,For Samsung Galaxy S6 Edge Back cover green,20
689,SAG92533,For Samsung SM-G925F S6 Edge LCD Original Assembly Blue With Frame,920
688,SAG92532,For Samsung SM-G925F S6 Edge LCD Original Assembly Gold With Frame,920
687,7P12,For iPhone 7 Plus Home Button Complete Black,23
686,7P11,For iPhone 7 Plus Home Button Complete Cold,26
685,7P08,For iPhone 7 Plus LCD Display Original White,670
684,SAG92534,For Samsung SM-G925F S6 Edge LCD Original Assembly White With Frame,920
683,7P07,For iPhone 7 Plus LCD Display Original Black,880
682,7P04,For iPhone 7 Plus Earpice,46
681,SAMA310F01,For Samsung SM-A310F A3 (2016) LCD Display (OEM) Gold,410
680,SAMA310F02,For Samsung SM-A310F A3 (2016) Charge Connector,26
679,SAMA310F03,For Samsung SM-A310F A3 (2016锛塃arprice,1
678,7P03,For iPhone 7 Plus Power Flex,22
677,7GIC07,For iPhone 7/7 Plus WiFi ic,22
676,SAMA310F04,For Samsung SM-A310F A3 (2016) Volume Flex,8
675,7G61,For iPhone 7 LCD Display OEM (LG) White,300
674,7G60,For iPhone 7 LCD Display OEM (LG) Black,300
673,SAMA310F06,For Samsung SM-A310F A3 (2016) Power Flex,8
672,SAMA310F07,For Samsung SM-A310F A3 (2016) Speaker,8
671,SAMA310F08,For Samsung SM-A310F A3 (2016) Back Camera,16
670,7G20,For iPhone 7 Original Battery,65
669,7G17,For iPhone 7 LCD Display Original White,470
668,7G16,For iPhone 7 LCD Display Original Black,500
667,SAMA310F09,For Samsung SM-A310F A3 (2016) Front Camera,10
666,7G15,For iPhone 7 Home Button Complete Gold,16
665,SAMA310F10,For Samsung SM-A310F A3 (2016) antenna wifi,3
664,7G14,For iPhone 7 Home Button Complete White,15
663,7G13,For iPhone 7 Home Button Complete Rose,17
662,7G12,For iPhone 7 Home Button Complete Black,16
661,SAMA310F11,For Samsung SM-A310F A3 (2016) Back Cover Gold,6
660,7G11,For iPhone 7 Charge Flex Grey,35
659,SAMA310F12,For Samsung SM-A310F A3 (2016) Back Cover Black,6
658,7G10,For iPhone 7 Charge Flex Black,35
657,7G09,For iPhone 7 Charge Flex White,35
656,7G08,For iPhone 7 Back Camera,85
655,7G07,For iPhone 7 Front Camera,42
654,7G06,For iPhone 7 Vibrator,5
653,7G05,For iPhone 7 Earpiece,6.7
652,7G04,For iPhone 7 Speaker,13
651,6SP35,For iPhone 6S Plus LCD Display OEM (AUO) White,135
650,6SP34,For iPhone 6S Plus LCD Display OEM (AUO) Black,135
649,6SP24,For iPhone 6S Plus Battery,38
648,6SP19,For iPhone 6S Plus Charge Flex White,22
647,6SP12,For iPhone 6S Plus LCD Display Original White,510
646,6SP11,For iPhone 6S Plus LCD Display Original Black,520
645,SAMA510F14,For Samsung galaxy A5 (2016)Ear Speaker,5
644,6SP08,For iPhone 6S Plus Earpiece,1.2
643,6SP07,For iPhone 6S Plus Speaker,9
642,6SP06,For iPhone 6s Plus Sensor Flex With Camera,13
641,6SP05,For iPhone 6S PLus Power Flex,13.5
640,6SP03,For iPhone 6s Plus Back Camera,65
639,6SIC12,For iPhone 6/6 Plus Light coil,2
638,6SIC05,For iPhone 6S/7 Diode white,3.5
637,6S87,For iPhone 6S LCD Display Original Assembly White,260
636,6S86,For iPhone 6S LCD Display Original Assembly Black,270
635,6S84,For iPhone 6S Backlight Sizzling,5
634,6S81,For iPhone 6S Home Button Complete Black,11
633,6S61,For iPhone 6S LCD Display OEM (TM) White,125
632,6S60,For iPhone 6S LCD Display OEM (TM) Black,125
631,6S40,For iPhone 6S LCD Display Original White,290
630,6S39,For iPhone 6S LCD Display Original Black,320
629,6S34,For iPhone 6S LCD/Housing Adhesive White,2.4
628,6S33,For iPhone 6S LCD/Housing Adhesive Black,2.4
627,6S32,For iPhone 6S Earpiece/Front camera Bracket,0.3
626,6S31,For iPhone 6S Test Flex,13
625,6S24,For iPhone 6S Battery Original,33
624,SAMA3001,For Samsung SM-A300F A3 charger flex,17
623,6S20,For iPhone 6S long Wifi Antenna,7
622,SAMA5001,For Samsung A5 SM-A500 Charger Flex,20
621,6S12,For iPhone 6S Home Button Complete Rose Gold,7
620,6S11,For iPhone 6S Home Button Complete Gold,9
619,6S10,For iPhone 6S Home Button Complete White,10
618,SAMG360F01,For Samsung SM-G360F Core Prime Touchscreen White,15
617,6S09,For iPhone 6S Home Button Flex,3.5
616,SAMG360F08,For Samsung SM-G360F Core Prime LCD,65
615,6S08,For iPhone 6S Earpiece,0.9
614,6S07,For iPhone 6S Speaker,4
613,6S06,For iPhone 6S Vibrator,5
612,6S04,For iPhone 6S Front Camera,13
611,6S03,For iPhone 6S Back Camera,32
610,6S02,For iPhone 6S LCD Display Original New White,300
609,6S01,For iPhone 6S LCD Display Original New Black,450
608,SAMG388F02,For Samsung SM-G388F Xcover 3 Touchscreen Gray,17
607,SAMG388F03,For Samsung SM-G388F Xcover 3 LCD,60
606,HWP811,For Huawei P8 Back Camera (QISGRA-L09),12
605,SAMG530F01,For Samsung G530F Galaxy Grand Prime Touchscreen White,15
604,SAMG530F03,For Samsung G530F Galaxy Grand Prime Touchscreen Gold,15
603,HW6P01,For Huawei Nexus 6P LCD Black Original,700
602,SAMG530F11,For Samsung G530F Galaxy Grand Prime LCD Original,68
601,SAMG900F05,For Samsung SM-G900F S5 Camera Lens Kit Silver,2
600,HUAP908,For Huawei P9 LCD With Frame Original White,220
599,SAMG928F07,For Samsung SM-G928F S6 Edge Plus Sim Card Tray Gold,2.5
598,HUAP907,For Huawei P9 LCD With Frame Original Black,200
597,HUAP904,For Hauwei P9 LCD Gold,130
596,HUAP903,For Huawei P9 Charging Connector,25
595,SAMG928F14,For Samsung SM-G928F S6 Edge Plus Back Cover Gold,12
594,SAMG928F15,For Samsung SM-G928F S6 Edge Plus Back Cover White,11
593,HUAP902,For Huawei P9 LCD White,170
592,SAMG928F17,For Samsung Galaxy SM-G928F S6 Edge Plus Back Cover Black,11
591,HUAP812,For Huawei P8 Back Cover Gold,38
590,HUAP811,For Huawei P8 Back Cover Black,32
589,SAMG928F19,For Samsung S6 Edge Plus Battery Original,42
588,HUAP810,For Huawei P8 Back Cover White,32
587,HUAP809,For Huawei P8 Charge Connector,1
586,HUAP9LITE02,For Huawei P9 Lite LCD White,80
585,HUAP8L09,For Huawei P8 Lite LCD Gold,70
584,HUAP8L08,For Huawei p8 light LCD White,70
583,HUAP8L07,For Huawei P8 Lite LCD Black with frame,90
582,6PIC06,For iPhone 6 Plus Backlight Ic Chip U2402,17
581,6PIC05,For iPhone 6 Plus Backlight Ic Chip U2401,25
580,HUAH824,For Huawei Honor 8 LCD Aassambly Glass Blue,135
579,6P63,For iPhone 6 Plus Lcd White OEM (Auo),90
578,HUAH823,For Huawei Honor 8 speaker,7
577,SAMG930F03,For Samsung SM-G930F S7 Back Camera,65
576,6P60,For iPhone 6 Plus LCD Display Original Assembly White,265
575,HUAH822,For Huawei Honor 8 Fingerprint Sensor Blue,10
574,6P59,For iPhone 6 Plus LCD Display Original Assembly Black,275
573,SAMG930F05,For Samsung SM-G930F S7 speaker,3
572,HUAH821,For Huawei Honor 8 Fingerprint Sensor Gold,10
571,6P54,For iPhone 6 Plus Backlit Sizzling With Ribbon Cable,9
570,SAMG930F08,For Samsung SM-G930F S7 Sim Card Tray Silver,1.5
569,SAMG930F11,For Samsung SM-G930F S7 Back Cover Gold,17
568,6P52,For iPhone 6 Plus LCD Display OEM (LG) Black,120
567,SAMG930F12,For Samsung SM-G930F S7 Back Cover Blue,26
566,SAMG930F13,For Samsung SM-G930/G935 S7/S7 Edge Camera Lens Kit Black,1
565,SAMG930F14,For Samsung SM-G930/G935 S7/S7 Edge Camera Lens Kit White,1
564,SAMG930F15,For Samsung SM-G930/G935 S7/S7 Edge Camera Lens Kit Gold,1
563,6p45,For iPhone 6 Plus GPS,3.5
562,SAMG930F18,For Samsung SM-G930F S7 LCD Original Assembly White,720
561,SAMG930F19,For Samsung SM-G930F S7 LCD Original Assembly Gold,720
560,6P44,For iPhone 6 Plus Home Button Long Flex,4.5
559,6P43,For iPhone 6 Plus Battery Stickers,0.9
558,SAMG930F21,For Samsung SM-G930F S7 LCD Front Adhesive,1
557,SAMG930F34,For Samsung S7 Battery Original,43
556,6P42,For iPhone 6 Plus Wifi Antenna,0.6
555,SAMG935F02,For Samsung SM-G935F S7 Edge Back Camera,2
554,SAMG935F03,For Samsung SM-G935F S7 Edge Charge Flex,23
553,6P37,For iPhone 6 Plus Home Button Glue,0.5
552,SAMG935F05,For Samsung SM-G935F S7 Edge Front Camera,5
551,HUAH820,For Huawei Honor 8 Fingerprint Sensor White,8
550,6P22,For iPhone 6 Plus Volume Flex,7.5
549,HUAH819,For Huawei Honor 8 Fingerprint Sensor Black,10
548,SAMG935F07,For Samsung SM-G935F S7 Edge Sim Card Tray Silver,1
547,6P21,For iPhone 6 Plus Battery-3.82V 2915mAh,32
546,HUAH818,For Huawei Honor 8 Sim Card Holder Blue,10
545,SAMG935F10,For Samsung SM-G935F S7 Edge Back Cover Gold,17
544,HUAH817,For Huawei Honor 8 Sim Card Holder Gold,10
543,6P19,For iPhone 6 Plus home button gold complete with flex,7
542,SAMG935F11,For Samsung SM-G935F S7 Edge Back Cover Black,23
541,HUAH816,For Huawei Honor 8 Sim Card Holder White,10
540,6P18,For iPhone 6 Plus Screw Kit,2
539,SAMG935F13,For Samsung SM-G935F S7 Edge LCD Original Assembly White With Frame,1260
538,HUAH815,For Huawei Honor 8 Sim Card Holder Black,10
537,6P17,For iPhone 6 Plus Power Flex,10
536,6P16,For iPhone 6 Plus Home Button Complete White,5.5
535,SAMG935F14,For Samsung SM-G935F S7 Edge LCD Original Assembly Gold With Frame,1260
534,HUAH814,For Huawei Honor 8 Charge Connector,25
533,6P13,For iPhone 6 Plus Sensor Flex w.Camera,13
532,SAMG935F15,For Samsung S7 Edge LCD Blue Change Glass with Frame,1260
531,6P11,For iPhone 6 Plus Back Camera,50
530,6P08,For iPhone 6 Plus Speaker,6
529,SAMG935F20,For Samsung SM-G935F S7 Edge LCD Front Adhesive,1.2
528,6P02,For iPhone 6 Plus LCD White Original New,390
527,6P01,For iPhone 6 Plus LCD Black Original New,390
526,HUAH813,For Huawei Honor 8 Speaker,1.5
525,HUAH812,For Huawei Honor 8 Sim Card Reader,4.5
524,6GIC11,For iPhone 6/6 Plus Wifi ic,7
523,6GIC10,For iPhone 6/6 Plus Audio Small ic,3
522,SAMG935F31,For Samsung S7 Edge Battery Original,49
521,6GIC09,For iPhone 6/6 Plus Audio Big ic,7
520,HUAH811,For Huawei Honor 8 Back Cover Blue,25
519,6GIC08,For iPhone 6/6 Plus USB ic,10.5
518,HUAH810,For Huawei Honor 8 Back Cover Gold,25
517,SAMG955F28,For Samsung SM-G955F S8 Plus Home Button Silver,85
516,HUAH809,For Huawei Honor 8 Back Cover White,22
515,6GIC02,For iPhone 6/6S Diode Black,1
514,6GIC01,For iPhone 6 Trackpad Controller touchscreen Touch IC,26
513,SAMJ100H04,For Samsung SM-J100H charge connector,1.5
511,6G90,For iPhone 6 LCD Black GZ,82
510,6G87,For iPhone 6 LCD Display OEM (COG) White With Small Parts,131.2
509,HUAH808,For Huawei Honor 8 Back Cover Black,23
508,6G86,For iPhone 6 LCD Display OEM (COG) Black With Small Parts,119
507,6G72,For iPhone 6 Charging U2 IC,12
506,HUAH805,For Huawei Honor 8 Back Cover Black,1
505,6G71,For iPhone 6 Charging Flex Copy Grey,16
504,6G69,For iPhone 6 Volom Flex Cabel,1.2
503,HUAH804,For Huawei Honor 8 LCD Original Blue,190
502,6G67,For iPhone 6 LCD Display Original White,200
501,HUAH803,For Huawei Honor 8 LCD Black,190
500,6G66,For iPhone 6 LCD Display Original Black,210
499,6G65,For iPhone 6 LCD White OEM (AUO),80
498,HUAH802,For Huawei Honor 8 LCD White,160
497,6G64,For iPhone 6 LCD Black OEM (AUO),80
496,SAMJ310F01,For Samsung J3 (2016) Battery Original,24
495,HUAH801,For Huawei Honor 8 LCD Gold,200
494,HUAH709,For Huawei Honor 7 Front Adhesive For LCD,1
493,SAMJ500F04,For Samsung Galaxy SM-J500F Charge Connector,1.5
492,6G54,For iPhone 6 LCD Display Original Assembly White,175
491,SAMJ500F06,For Samsung Galaxy SM-J500F Audio Flex,10
490,6G53,For iPhone 6 LCD Display Original Assembly Black,175
489,6G52,For iPhone 6 Battery Holder,1
488,SAMJ510F04,For Samsung J5 (2016) Battery Original,32
487,6G51,For iPhone 6 Sim Card Holder,1
486,HUAH703,For Huawei Honor 7 LCD Gold,130
485,SAMN910F04,For Samsung Note 4 N910F Sim & SD Reader,3
484,6G50,For iPhone 6 Battery Stivkers,0.35
483,HUAH702,For Huawei Honor 7 LCD White,135
482,6G49,For iPhone 6 GPS,0.4
481,SAMN91001,For Samsung N910 Camera Ring+Lens Set Black,2
480,HUAH701,For Huawei Honor 7 LCD Black,85
479,SAMN91002,For Samsung N910 Camera Ring+Lens Set White,2
478,6G48,For iPhone 6 Home Button Glue,0.5
477,6G47,For iPhone 6 Main Flex,3.5
476,6G46,For iPhone 6 Wifi antenna,0.3
475,sm001,For Samsung G900 S5 Touch White,3.8
474,sm002,For Samsung G900 S5 Touch Black,3.8
473,6G45,For iPhone 6 Backlit sizzling with ribbon cable,4.5
472,6G38,For iPhone 6 Test Flex,7.5
471,sm88,For Samsung Galaxy i9505 S4 Internal Speaker,4
470,6G37,For iPhone 6 Earpiece Filter,1
469,6G22,For iPhone 6 Volume Flex,7
468,6G19,For iPhone 6 Home Button Complete Gold,5.5
467,6G18,For iPhone 6 Screw Kit,0.6
466,sm103,For Samsung Galaxy i9505 S4 Charge Connector Board,9.5
465,6G17,For iPhone 6 Power Flex,8.5
464,6G16,For iPhone 6 Home Button Complete White,5.5
463,6G15,For iPhone 6 Home Button Complete Black,5.5
462,6G14,For iPhone 6 Home button flex black,4
461,6G13,For iPhone 6 Sensor Flex w. Camera complet,14
460,sm114,For Samsung S4 Back Cover Black I9505,5
459,HTM801,For HTC One M8 Sim Holder,5
458,6G12,For iPhone 6 earpiece,0.5
457,sm115,For Samsung S4 Back Cover white I9505,4
456,6G11,For iPhone 6 Back Camera,13
455,HTCD10L01,For HTC Desire 10 Lifestyle Complete LCD Black,160
454,sm127,For Samsung Galaxy i9505 S4 Sensor Flex Button,6
453,6G08,For iPhone 6 Speaker,5
452,HTC1003,For HTC 10 Battery,23
451,sm150,For Samsung Galaxy Note 2 N7100 Power Flex Cable,1.5
450,HTC1002,For HTC 10 LCD Complete White,200
449,sm151,For Samsung Galaxy i9505 S4 LCD Test Flex,4
448,HTC1001,For HTC 10 LCD Complete Black,200
447,sm174,For Samsung Galaxy Note 3 N9005 Charge Connector,12
446,sm175,For Samsung Galaxy Note 3 N9005 Back Camera,10
445,HT328,For HTC One M7 Back Cover White,30
444,sm176,For Samsung Galaxy Note 3 N9005 Audio Jack,3
443,HT308,For HTC One M8 Charge Flex,12
442,sm177,For Samsung Galaxy Note 3 N9005 Front Camera,10
441,HT307,For HTC One M8 LCD Complete White,130
440,HT306,For HTC ONE M8 LCD Complete Black,130
439,sm182,For Samsung Galaxy S4 Mini I9195 Back Camera,8
438,sm189,For Samsung Galaxy Mega I9205 Charge Connector,4
437,sm199,For Samsung Galaxy i9300 Touch Blue,12
436,sm202,For Samsung Galaxy i9300 S3 Touch Grey,15
435,sm203,For Samsung Galaxy i9300 S3 Touch Red,5
434,5SIC01,For iPhone 5S U2 Charging IC 1601,11
433,sm205,For Samsung Galaxy i9505 S4 Touch White,3.5
432,5SE04,For iPhone SE Back Camera,73
431,sm207,For Samsung Galaxy N7105 Touch White,6
430,sm208,For Samsung Galaxy N7105 Touch Grey,13
429,5SE02,For iPhone SE Charge & Audio Flex White,25
428,sm211,For Samsung Galaxy s4 Mini i9195 Touch Blue,4
427,5SE01,For iPhone SE Charge & Audio Flex Black,26
426,5S62,For iPhone 5S LCD White OEM,53
425,5S61,For iPhone 5S LCD Display OEM Black,53
424,5S58,For iPhone 5S/SE LCD Display Original Assembly Black,105
423,sm212,For Samsung Galaxy S4 Mini i9195 Touch White,4
422,sm214,For Samsung Galaxy Note 3 i9005 Touch White,5
421,5S57,For iPhone 5S/SE LCD Display Original Assembly White,105
420,5S53,For iPhone 5S WIFI Antenna Flex,1
419,5S46,For iPhone 5S Test Flex,7
418,5S20,For iPhone 5S LCD Display OEM White,88
417,5S19,For iPhone 5S LCD Display OEM Black,88
416,5S14,For iPhone 5S Home Button Complete Gold,7
415,5S13,For iPhone 5S Home Button Complete White,7
414,5S12,For iPhone 5S Home Button Complete Balck,6.3
413,5S11,For iPhone 5S Sensor Flex w. Camera,11
412,5S08,For iPhone 5S Earpiece,0.4
411,5S07,For iPhone 5S Home Button Flex,4
410,5S06,For iPhone 5S Speaker,0.6
